Test - BI (Search)
1 de agosto de 2026 - 31 de agosto de 2026
Día,Campaña,Tipo de campaña,Estado de la campaña,Red (con asociados de búsqueda),Tipo de estrategia de oferta de la campaña,Impr.,Clics,Conversiones,Valor de conv.,Código de moneda,Costo
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,279",189,1.10,"117,950.60",USD,50.71
2026-08-06,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"16,081",275,1.00,"36,000.00",USD,35.02
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,102",259,19.03,"623,039.53",USD,407.82
2026-08-06,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,455",171,1.76,0.00,USD,113.91
2026-08-06,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,794",738,22.22,"1,862.37",USD,63.86
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,792",148,3.12,"241,939.67",USD,47.92
2026-08-06,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"2,160",63,0.00,0.00,USD,6.18
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"10,449",605,6.00,"1,554,000.00",USD,384.86
2026-08-06,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,241",163,6.00,547.45,USD,20.69
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"8,174",324,16.77,"192,458.06",USD,189.24
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"3,284",170,1.00,"514,500.00",USD,122.59
2026-08-06,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,32,3,0.00,0.00,USD,0.05
2026-08-06,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,6,0,0.00,0.00,USD,0.00
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,5,0,0.00,0.00,USD,0.00
2026-08-06,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"19,011",257,0.00,0.00,USD,10.21
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,34,1,0.00,0.00,USD,0.01
2026-08-06,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"4,628",42,0.00,0.00,USD,2.40
2026-08-06,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,62,5,0.00,0.00,USD,0.13
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,23,0,0.00,0.00,USD,0.00
2026-08-06,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"13,809",358,0.00,0.00,USD,12.97
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"8,862",161,0.00,0.00,USD,9.58
2026-08-06,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"3,141",28,0.00,0.00,USD,4.23
2026-08-06,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,51,0,0.00,0.00,USD,0.00
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Asociados de búsqueda,Maximizar conversiones,689,11,0.00,0.00,USD,0.70
2026-08-06,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,2,0,0.00,0.00,USD,0.00
2026-08-06,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,67,0,0.00,0.00,USD,0.00
2026-08-06,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"1,216",46,0.00,0.00,USD,1.18
2026-08-07,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"8,450","5,885",151.64,"9,442.86",USD,389.80
2026-08-07,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,504",503,15.32,727.77,USD,152.57
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,486",249,2.08,"255,485.68",USD,84.26
2026-08-07,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"36,988",616,0.00,0.00,USD,89.90
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,501",506,11.44,"799,000.00",USD,625.19
2026-08-07,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,318",144,0.00,0.00,USD,86.43
2026-08-07,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,707",711,4.62,355.53,USD,61.85
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"5,319",267,6.70,"358,295.22",USD,93.35
2026-08-07,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"4,553",163,1.00,49.50,USD,14.15
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"14,915",786,11.92,"1,604,850.81",USD,459.22
2026-08-07,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,412",111,1.93,315.13,USD,20.90
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,232",339,12.11,"4,153.06",USD,189.65
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"3,449",166,1.38,"151,040.16",USD,120.94
2026-08-07,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,4,2,0.00,0.00,USD,0.03
2026-08-07,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,4,0,0.00,0.00,USD,0.00
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,10,0,0.00,0.00,USD,0.00
2026-08-07,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"17,830",340,0.00,0.00,USD,15.42
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,296,1,0.00,0.00,USD,0.11
2026-08-07,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"3,438",43,0.00,0.00,USD,2.14
2026-08-07,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,99,3,0.00,0.00,USD,0.09
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,27,0,0.00,0.00,USD,0.00
2026-08-07,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"11,954",423,0.00,0.00,USD,13.10
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"6,275",144,0.00,0.00,USD,7.75
2026-08-07,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"2,537",33,0.00,0.00,USD,2.53
2026-08-07,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,33,0,0.00,0.00,USD,0.00
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Asociados de búsqueda,Maximizar conversiones,475,4,0.00,0.00,USD,0.22
2026-08-07,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,1,0,0.00,0.00,USD,0.00
2026-08-07,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,18,0,0.00,0.00,USD,0.00
2026-08-07,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,1,0,0.00,0.00,USD,0.00
2026-08-07,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"3,525",225,0.00,0.00,USD,6.50
2026-08-08,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,885","4,508",112.06,"6,875.66",USD,393.89
2026-08-08,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"8,223",585,16.17,821.73,USD,152.03
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,077",231,1.11,"43,907.64",USD,66.92
2026-08-08,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"27,420",396,1.00,"133,450.00",USD,43.87
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"5,491",531,6.10,"799,000.00",USD,626.76
2026-08-08,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,620",177,0.00,0.00,USD,104.64
2026-08-08,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,327",523,16.17,864.05,USD,61.92
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,468",331,3.10,"217,316.66",USD,102.41
2026-08-08,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"3,499",139,0.00,0.00,USD,10.53
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"11,635",918,8.76,"1,266,011.33",USD,465.18
2026-08-08,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,016",156,4.00,368.45,USD,18.55
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"8,434",455,23.64,"46,675.51",USD,224.95
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Búsqueda de Google,Maximizar conversiones,"2,305",133,1.20,"566,874.04",USD,125.29
2026-08-08,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,8,2,0.00,0.00,USD,0.08
2026-08-08,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,4,0,0.00,0.00,USD,0.00
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,2,0,0.00,0.00,USD,0.00
2026-08-08,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"38,942",974,0.00,0.00,USD,35.17
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,400,6,0.00,0.00,USD,0.36
2026-08-08,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,181",23,0.00,0.00,USD,1.13
2026-08-08,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,96,1,0.00,0.00,USD,0.01
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,38,1,0.00,0.00,USD,0.01
2026-08-08,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"15,304",492,0.00,0.00,USD,14.02
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"6,346",116,0.00,0.00,USD,6.39
2026-08-08,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"3,871",42,0.00,0.00,USD,3.72
2026-08-08,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,31,0,0.00,0.00,USD,0.00
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads-2026,Búsqueda,Detenida,Asociados de búsqueda,Maximizar conversiones,594,4,0.00,0.00,USD,0.42
2026-08-08,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,2,0,0.00,0.00,USD,0.00
2026-08-08,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,3,0,0.00,0.00,USD,0.00
2026-08-08,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,204,12,0.00,0.00,USD,0.44
2026-08-09,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,428","2,928",27.41,"1,728.78",USD,355.89
2026-08-09,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,577",235,1.33,47.27,USD,49.18
2026-08-09,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,387",289,3.70,"78,097.60",USD,78.96
2026-08-09,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"19,157",512,6.00,"315,900.00",USD,45.33
2026-08-09,CO_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,955",627,8.46,"596,941.34",USD,732.77
2026-08-09,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,618",148,1.13,"449,691.58",USD,88.72
2026-08-09,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,138",439,7.44,388.22,USD,49.28
2026-08-09,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,429",229,8.60,"739,794.92",USD,81.20
